geneID	gene_name	CC7_fpkm	CC8_fpkm	CC1_fpkm	CC2_fpkm	CC3_fpkm	CC4_fpkm	CC5_fpkm	CC6_fpkm	IT2_fpkm	IT1_fpkm	IT3_fpkm	IT4_fpkm	IT5_fpkm	IT6_fpkm	IT7_fpkm	ACLF1_fpkm	ACLF2_fpkm	ACLF3_fpkm	ACLF4_fpkm	ACLF5_fpkm	ACLF6_fpkm	ACLF7_fpkm	ACLF8_fpkm	ACLF10_fpkm	ACLF11_fpkm	ACLF12_fpkm	ACLF14_fpkm	ACLF15_fpkm	DC1_fpkm	DC2_fpkm	DC3_fpkm	DC4_fpkm	DC5_fpkm	DC6_fpkm	DC7_fpkm	DC8_fpkm	DC9_fpkm	DC10_fpkm	DC11_fpkm	DC12_fpkm	CHB1_fpkm	CHB2_fpkm	CHB3_fpkm	CHB4_fpkm	CHB5_fpkm	CHB6_fpkm	CHB7_fpkm	CHB8_fpkm	CHB9_fpkm	CHB10_fpkm	CC7_count	CC8_count	CC1_count	CC2_count	CC3_count	CC4_count	CC5_count	CC6_count	IT2_count	IT1_count	IT3_count	IT4_count	IT5_count	IT6_count	IT7_count	ACLF1_count	ACLF2_count	ACLF3_count	ACLF4_count	ACLF5_count	ACLF6_count	ACLF7_count	ACLF8_count	ACLF10_count	ACLF11_count	ACLF12_count	ACLF14_count	ACLF15_count	DC1_count	DC2_count	DC3_count	DC4_count	DC5_count	DC6_count	DC7_count	DC8_count	DC9_count	DC10_count	DC11_count	DC12_count	CHB1_count	CHB2_count	CHB3_count	CHB4_count	CHB5_count	CHB6_count	CHB7_count	CHB8_count	CHB9_count	CHB10_count	CC_vs_CHB.log2FoldChange	CC_vs_CHB.pvalue	CC_vs_CHB.padj	CC_vs_CHB.regulated	DC_vs_CHB.log2FoldChange	DC_vs_CHB.pvalue	DC_vs_CHB.padj	DC_vs_CHB.regulated	ACLF_vs_CHB.log2FoldChange	ACLF_vs_CHB.pvalue	ACLF_vs_CHB.padj	ACLF_vs_CHB.regulated	DC_vs_CC.log2FoldChange	DC_vs_CC.pvalue	DC_vs_CC.padj	DC_vs_CC.regulated	ACLF_vs_CC.log2FoldChange	ACLF_vs_CC.pvalue	ACLF_vs_CC.padj	ACLF_vs_CC.regulated	ACLF_vs_DC.log2FoldChange	ACLF_vs_DC.pvalue	ACLF_vs_DC.padj	ACLF_vs_DC.regulated	chr	start	end	strand	gene_biotype	gene_description	KEGG	KEGG_pathway	GO	TF_Family
ENSG00000001631	KRIT1	1.2839	0.8621	0.8951	1.3684	1.0081	1.3855	0.8652	1.3505	1.1518	0.9741	0.879	1.6941	1.0394	1.4912	1.5551	1.0767	0.5844	0.5704	0.6041	1.0909	0.9179	1.5458	0.908	0.9458	0.7471	1.127	1.0428	1.0292	0.892	0.7587	0.8754	1.1767	0.9084	0.8964	0.988	0.9568	1.0275	1.0695	0.5776	0.8149	1.0476	0.9839	1.0715	0.6949	1.0985	1.1038	0.976	1.28	1.1441	1.1828	713	470	447	715	467	510	389	720	588	481	429	819	501	675	904	604	298	302	302	599	424	756	464	608	452	661	553	501	530	421	440	585	539	456	570	541	487	570	313	437	544	516	621	356	549	518	383	639	644	611	-0.14075	0.409156681	0.846932247	false	-0.36711	0.007030294	0.064995159	down	-0.33504	0.033689502	0.139983616	down	-0.23438	0.076586957	0.315565985	false	-0.19733	0.249978888	0.543752347	false	0.03275	0.811748262	0.976805309	false	7	92197498	92246166	-	protein_coding	KRIT1 ankyrin repeat containing [Source:HGNC Symbol%3BAcc:HGNC:1573]	K17705: KRIT1; Krev interaction trapped protein 1	hsa04015: Rap1 signaling pathway - Homo sapiens (human)	GO:0001525: angiogenesis; GO:0001937: negative regulation of endothelial cell proliferation; GO:0003158: endothelium development; GO:0005515: protein binding; GO:0005546: phosphatidylinositol-4,5-bisphosphate binding; GO:0005615: extracellular space; GO:0005737: cytoplasm; GO:0005856: cytoskeleton; GO:0005886: plasma membrane; GO:0005886: plasma membrane; GO:0005911: cell-cell junction; GO:0007264: small GTPase mediated signal transduction; GO:0008017: microtubule binding; GO:0010596: negative regulation of endothelial cell migration; GO:0016525: negative regulation of angiogenesis; GO:0016525: negative regulation of angiogenesis; GO:0030695: GTPase regulator activity; GO:0032092: positive regulation of protein binding; GO:0032991: protein-containing complex; GO:0033622: integrin activation; GO:0045454: cell redox homeostasis; GO:0045454: cell redox homeostasis; GO:0045765: regulation of angiogenesis; GO:0050790: regulation of catalytic activity; GO:2000114: regulation of establishment of cell polarity; GO:2000114: regulation of establishment of cell polarity; GO:2000352: negative regulation of endothelial cell apoptotic process	NA
ENSG00000002330	BAD	3.6054	4.534	3.5393	4.1158	4.2422	4.0963	3.9311	3.1992	3.0506	3.7294	4.1279	1.8151	4.5386	3.6315	3.338	5.8827	4.7509	5.7657	5.5377	4.119	2.8362	3.5885	3.7247	3.4416	5.3321	2.4656	4.4515	3.1991	4.4099	4.8555	4.8197	4.2511	4.6241	5.0537	4.7989	3.8909	3.9637	3.6409	3.7631	2.9039	4.5221	4.1241	2.9855	4.1256	3.6355	3.4502	3.5905	3.5652	2.8546	2.3448	162	200	143	174	159	122	143	138	126	149	163	71	177	133	157	267	196	247	224	183	106	142	154	179	261	117	191	126	212	218	196	171	222	208	224	178	152	157	165	126	190	175	140	171	147	131	114	144	130	98	0.07658	0.470198782	0.867507951	false	0.21153	0.037564694	0.173112712	up	0.34703	0.005597438	0.044204165	up	0.12685	0.303834655	0.6330439	false	0.26656	0.096675482	0.333853799	false	0.13331	0.345486295	0.870383919	false	11	64269830	64284704	-	protein_coding	BCL2 associated agonist of cell death [Source:HGNC Symbol%3BAcc:HGNC:936]	K02158: BAD; Bcl-2-antagonist of cell death	hsa01521: EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human); hsa01522: Endocrine resistance - Homo sapiens (human); hsa01524: Platinum drug resistance - Homo sapiens (human); hsa04012: ErbB signaling pathway - Homo sapiens (human); hsa04014: Ras signaling pathway - Homo sapiens (human); hsa04022: cGMP-PKG signaling pathway - Homo sapiens (human); hsa04024: cAMP signaling pathway - Homo sapiens (human); hsa04062: Chemokine signaling pathway - Homo sapiens (human); hsa04140: Autophagy - animal - Homo sapiens (human); hsa04151: PI3K-Akt signaling pathway - Homo sapiens (human); hsa04210: Apoptosis - Homo sapiens (human); hsa04370: VEGF signaling pathway - Homo sapiens (human); hsa04510: Focal adhesion - Homo sapiens (human); hsa04722: Neurotrophin signaling pathway - Homo sapiens (human); hsa04910: Insulin signaling pathway - Homo sapiens (human); hsa04919: Thyroid hormone signaling pathway - Homo sapiens (human); hsa05010: Alzheimer disease - Homo sapiens (human); hsa05014: Amyotrophic lateral sclerosis - Homo sapiens (human); hsa05020: Prion disease - Homo sapiens (human); hsa05022: Pathways of neurodegeneration - multiple diseases - Homo sapiens (human); hsa05145: Toxoplasmosis - Homo sapiens (human); hsa05152: Tuberculosis - Homo sapiens (human); hsa05160: Hepatitis C - Homo sapiens (human); hsa05161: Hepatitis B - Homo sapiens (human); hsa05162: Measles - Homo sapiens (human); hsa05165: Human papillomavirus infection - Homo sapiens (human); hsa05168: Herpes simplex virus 1 infection - Homo sapiens (human); hsa05170: Human immunodeficiency virus 1 infection - Homo sapiens (human); hsa05200: Pathways in cancer - Homo sapiens (human); hsa05203: Viral carcinogenesis - Homo sapiens (human); hsa05207: Chemical carcinogenesis - receptor activation - Homo sapiens (human); hsa05208: Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human); hsa05210: Colorectal cancer - Homo sapiens (human); hsa05211: Renal cell carcinoma - Homo sapiens (human); hsa05212: Pancreatic cancer - Homo sapiens (human); hsa05213: Endometrial cancer - Homo sapiens (human); hsa05215: Prostate cancer - Homo sapiens (human); hsa05218: Melanoma - Homo sapiens (human); hsa05220: Chronic myeloid leukemia - Homo sapiens (human); hsa05221: Acute myeloid leukemia - Homo sapiens (human); hsa05223: Non-small cell lung cancer - Homo sapiens (human); hsa05225: Hepatocellular carcinoma - Homo sapiens (human); hsa05417: Lipid and atherosclerosis - Homo sapiens (human)	GO:0001836: release of cytochrome c from mitochondria; GO:0005515: protein binding; GO:0005543: phospholipid binding; GO:0005739: mitochondrion; GO:0005739: mitochondrion; GO:0005741: mitochondrial outer membrane; GO:0005741: mitochondrial outer membrane; GO:0005829: cytosol; GO:0005829: cytosol; GO:0005829: cytosol; GO:0006007: glucose catabolic process; GO:0006915: apoptotic process; GO:0006915: apoptotic process; GO:0006919: activation of cysteine-type endopeptidase activity involved in apoptotic process; GO:0007283: spermatogenesis; GO:0008289: lipid binding; GO:0008625: extrinsic apoptotic signaling pathway via death domain receptors; GO:0008630: intrinsic apoptotic signaling pathway in response to DNA damage; GO:0008656: cysteine-type endopeptidase activator activity involved in apoptotic process; GO:0008656: cysteine-type endopeptidase activator activity involved in apoptotic process; GO:0009410: response to xenobiotic stimulus; GO:0009749: response to glucose; GO:0010508: positive regulation of autophagy; GO:0010918: positive regulation of mitochondrial membrane potential; GO:0019221: cytokine-mediated signaling pathway; GO:0019901: protein kinase binding; GO:0019901: protein kinase binding; GO:0019903: protein phosphatase binding; GO:0021987: cerebral cortex development; GO:0030346: protein phosphatase 2B binding; GO:0032024: positive regulation of insulin secretion; GO:0032355: response to estradiol; GO:0032570: response to progesterone; GO:0033133: positive regulation of glucokinase activity; GO:0033574: response to testosterone; GO:0034201: response to oleic acid; GO:0035774: positive regulation of insulin secretion involved in cellular response to glucose stimulus; GO:0042542: response to hydrogen peroxide; GO:0042593: glucose homeostasis; GO:0043065: positive regulation of apoptotic process; GO:0043065: positive regulation of apoptotic process; GO:0043200: response to amino acid; GO:0043280: positive regulation of cysteine-type endopeptidase activity involved in apoptotic process; GO:0043422: protein kinase B binding; GO:0044342: type B pancreatic cell proliferation; GO:0045471: response to ethanol; GO:0045579: positive regulation of B cell differentiation; GO:0045582: positive regulation of T cell differentiation; GO:0045862: positive regulation of proteolysis; GO:0046031: ADP metabolic process; GO:0046034: ATP metabolic process; GO:0046902: regulation of mitochondrial membrane permeability; GO:0046902: regulation of mitochondrial membrane permeability; GO:0046931: pore complex assembly; GO:0050679: positive regulation of epithelial cell proliferation; GO:0051384: response to glucocorticoid; GO:0051592: response to calcium ion; GO:0071247: cellular response to chromate; GO:0071260: cellular response to mechanical stimulus; GO:0071316: cellular response to nicotine; GO:0071396: cellular response to lipid; GO:0071456: cellular response to hypoxia; GO:0071456: cellular response to hypoxia; GO:0071889: 14-3-3 protein binding; GO:0090200: positive regulation of release of cytochrome c from mitochondria; GO:0097191: extrinsic apoptotic signaling pathway; GO:0097191: extrinsic apoptotic signaling pathway; GO:0097192: extrinsic apoptotic signaling pathway in absence of ligand; GO:0097193: intrinsic apoptotic signaling pathway; GO:0097193: intrinsic apoptotic signaling pathway; GO:0097202: activation of cysteine-type endopeptidase activity; GO:0097202: activation of cysteine-type endopeptidase activity; GO:1901216: positive regulation of neuron death; GO:1901423: response to benzene; GO:1902220: positive regulation of intrinsic apoptotic signaling pathway in response to osmotic stress; GO:1904710: positive regulation of granulosa cell apoptotic process; GO:2000078: positive regulation of type B pancreatic cell development	NA
ENSG00000002549	LAP3	27.4905	16.0557	77.243	14.9672	13.2887	24.3718	23.607	15.4758	9.4982	16.358	16.9857	5.4885	23.5842	20.6337	17.5084	14.8774	27.816	33.7084	39.0743	22.5641	16.4103	31.3531	24.0929	69.651	35.8905	15.0392	56.0925	23.0773	31.2133	28.7609	28.908	51.1922	44.6239	27.6072	51.4551	59.7617	30.4435	17.6509	66.775	50.0414	17.0933	23.3048	11.5756	36.7476	20.5113	19.8554	39.7019	15.3078	18.9954	9.538	2733	1567	6905	1400	1102	1606	1900	1477	868	1446	1484	475	2035	1672	1822	1494	2539	3195	3497	2218	1357	2745	2204	8015	3887	1579	5325	2011	3320	2857	2601	4556	4740	2514	5314	6049	2583	1684	6478	4804	1589	2188	1201	3370	1835	1668	2789	1368	1914	882	0.39795	0.161807224	0.750286906	false	0.93485	2.4216E-05	0.002119883	up	0.93348	7.31216E-05	0.002738795	up	0.53349	0.081051652	0.325179972	false	0.53337	0.099087865	0.337658822	false	-0.00636	0.980090771	0.995925094	false	4	17577198	17607972	+	protein_coding	leucine aminopeptidase 3 [Source:HGNC Symbol%3BAcc:HGNC:18449]	K11142: LAP3; cytosol aminopeptidase [EC:3.4.11.1 3.4.11.5]	hsa00330: Arginine and proline metabolism - Homo sapiens (human); hsa00480: Glutathione metabolism - Homo sapiens (human); hsa01100: Metabolic pathways - Homo sapiens (human)	GO:0004177: aminopeptidase activity; GO:0004180: carboxypeptidase activity; GO:0005515: protein binding; GO:0005634: nucleus; GO:0005654: nucleoplasm; GO:0005737: cytoplasm; GO:0005802: trans-Golgi network; GO:0005829: cytosol; GO:0005925: focal adhesion; GO:0006508: proteolysis; GO:0006508: proteolysis; GO:0008233: peptidase activity; GO:0008235: metalloexopeptidase activity; GO:0030145: manganese ion binding; GO:0030496: midbody; GO:0070006: metalloaminopeptidase activity; GO:0070062: extracellular exosome	NA
ENSG00000002834	LASP1	32.0849	31.361	50.0031	42.8724	32.0299	37.0516	32.9955	18.9708	22.6936	37.4586	31.8234	11.9474	31.0622	38.743	45.0004	33.7678	28.1614	36.6061	41.424	28.9599	13.5915	30.7541	28.1932	22.1893	37.0479	21.4246	36.5149	23.6698	35.3576	33.4522	39.0205	32.1965	34.3977	38.7129	29.6528	35.2835	31.0913	22.5508	32.7475	35.0717	27.8246	26.889	16.5686	35.5058	25.6939	21.6289	23.2138	22.6615	15.9929	17.4902	5960	5719	8352	7493	4963	4562	4962	3383	3875	6187	5195	1932	5008	5866	8750	6336	4803	6483	6927	5319	2100	5031	4819	4771	7497	4203	6477	3854	7027	6209	6560	5354	6827	6587	5722	6673	4929	4020	5936	6291	4833	4717	3212	6084	4295	3395	3047	3784	3011	3022	0.31931	0.031522205	0.647166652	up	0.22866	0.083673848	0.272587146	false	0.29665	0.022894108	0.108569731	up	-0.09563	0.562810194	0.820057545	false	-0.02475	0.876538646	0.954366788	false	0.06322	0.662438313	0.949181646	false	17	38869859	38921770	+	protein_coding	LIM and SH3 protein 1 [Source:HGNC Symbol%3BAcc:HGNC:6513]	K24420: LASP1; LIM and SH3 domain protein 1	NA	GO:0005515: protein binding; GO:0005737: cytoplasm; GO:0005925: focal adhesion; GO:0005925: focal adhesion; GO:0006811: ion transport; GO:0015075: ion transmembrane transporter activity; GO:0030864: cortical actin cytoskeleton; GO:0034220: ion transmembrane transport; GO:0045296: cadherin binding; GO:0046872: metal ion binding; GO:0051015: actin filament binding	NA
ENSG00000002919	SNX11	8.7189	8.6659	12.0081	8.7878	7.8835	9.0469	9.3952	7.5685	7.3339	8.2542	8.6445	4.226	10.0032	11.2837	10.8336	11.7821	12.8019	11.2384	9.6547	8.66	9.4097	8.0833	8.9456	8.1047	10.3084	6.218	12.0491	10.0729	9.5505	10.2999	10.3248	9.2978	10.0885	11.6373	9.4025	10.1897	10.2809	7.1208	11.065	11.3055	9.1867	8.1028	5.5961	9.6513	9.0859	7.4448	10.0613	7.6839	5.1543	7.1192	948	925	1174	899	715	652	827	790	733	798	826	400	944	1000	1233	1294	1278	1165	945	931	851	774	895	1020	1221	714	1251	960	1111	1119	1016	905	1172	1159	1062	1128	954	743	1174	1187	934	832	635	968	889	684	773	751	568	720	0.06204	0.518770452	0.884542279	false	0.28327	0.000452089	0.012558586	up	0.27572	0.005087068	0.041593112	up	0.21527	0.024109529	0.167364548	up	0.21147	0.089211866	0.321223097	false	-0.01035	0.920190255	0.990323395	false	17	48103357	48123601	+	protein_coding	sorting nexin 11 [Source:HGNC Symbol%3BAcc:HGNC:14975]	K17924: SNX10_11; sorting nexin-10/11	NA	GO:0005515: protein binding; GO:0005768: endosome; GO:0005768: endosome; GO:0006886: intracellular protein transport; GO:0016020: membrane; GO:0016050: vesicle organization; GO:0016050: vesicle organization; GO:1901981: phosphatidylinositol phosphate binding; GO:1901981: phosphatidylinositol phosphate binding	NA
ENSG00000003056	M6PR	30.3672	28.1463	44.7738	40.5584	22.9184	36.1844	32.2974	20.1237	21.7892	33.437	31.0681	15.6147	32.1903	44.5932	40.9027	36.9494	24.8867	29.5493	33.2149	27.9567	17.5023	27.415	30.6511	24.4398	38.0079	21.9573	46.625	28.8139	44.6957	31.8453	36.6699	38.5649	38.2859	37.3893	31.08	35.3355	34.8366	21.0921	27.7947	32.3809	28.6659	28.0465	15.5852	37.0695	24.5315	21.2687	25.5994	23.8858	21.5402	17.6802	2864	2606	3797	3599	1803	2262	2466	1822	1889	2804	2575	1282	2635	3428	4038	3520	2155	2657	2820	2607	1373	2277	2660	2668	3905	2187	4199	2382	4510	3001	3130	3256	3858	3230	3045	3393	2804	1909	2558	2949	2528	2498	1534	3225	2082	1695	1706	2025	2059	1551	0.15445	0.259364456	0.795735595	false	0.24998	0.036174932	0.168822016	up	0.23225	0.056184452	0.193221851	false	0.08963	0.559950488	0.818794098	false	0.07531	0.627605631	0.832988497	false	-0.02126	0.875516683	0.98409867	false	12	8940361	8949761	-	protein_coding	mannose-6-phosphate receptor%2C cation dependent [Source:HGNC Symbol%3BAcc:HGNC:6752]	K10089: M6PR; cation-dependent mannose-6-phosphate receptor	hsa04142: Lysosome - Homo sapiens (human); hsa04145: Phagosome - Homo sapiens (human); hsa05132: Salmonella infection - Homo sapiens (human)	GO:0004888: transmembrane signaling receptor activity; GO:0005515: protein binding; GO:0005765: lysosomal membrane; GO:0005768: endosome; GO:0005770: late endosome; GO:0005802: trans-Golgi network; GO:0005886: plasma membrane; GO:0005887: integral component of plasma membrane; GO:0006622: protein targeting to lysosome; GO:0006898: receptor-mediated endocytosis; GO:0007041: lysosomal transport; GO:0008333: endosome to lysosome transport; GO:0016020: membrane; GO:0019904: protein domain specific binding; GO:0030133: transport vesicle; GO:0030669: clathrin-coated endocytic vesicle membrane; GO:0032588: trans-Golgi network membrane; GO:0033299: secretion of lysosomal enzymes; GO:0048471: perinuclear region of cytoplasm; GO:1905394: retromer complex binding	NA
ENSG00000003096	KLHL13	0.0933	0.0279	0.061	0.0408	0.0132	0.0497	0.1017	0.04	0.0597	0.0864	0.0187	0.1071	0.0506	0.1077	0.0996	0.0054	0.0179	0.0115	0.0244	0.061	0.0198	0.0312	0.0596	0.0047	0.0302	0.0779	0.0115	0.0188	0.0308	0.0055	0.0788	0.049	0.0154	0.0299	0.0211	0.0754	0.0643	0.0114	0.0225	0.0682	0.0469	0.0174	0.0315	0.0357	0.0366	0.0779	0.0311	0.0916	0.0325	0.0118	17	5	10	7	2	6	15	7	10	14	3	17	8	16	19	1	3	2	4	11	3	5	10	1	6	15	2	3	6	1	13	8	3	5	4	14	10	2	4	12	8	3	6	6	6	12	4	15	6	2	-0.15165	0.694547737	0.933825698	false	-0.7636	0.033803061	0.163197959	down	-0.68804	0.081586407	0.243875572	false	-0.61811	0.163850535	0.469042117	false	-0.53944	0.279975998	0.57456597	false	0.07301	0.874476263	1	false	X	117897813	118117340	-	protein_coding	kelch like family member 13 [Source:HGNC Symbol%3BAcc:HGNC:22931]	K10447: KLHL9_13; kelch-like protein 9/13	hsa04120: Ubiquitin mediated proteolysis - Homo sapiens (human)	GO:0004842: ubiquitin-protein transferase activity; GO:0004842: ubiquitin-protein transferase activity; GO:0005515: protein binding; GO:0005829: cytosol; GO:0007049: cell cycle; GO:0016567: protein ubiquitination; GO:0016567: protein ubiquitination; GO:0016567: protein ubiquitination; GO:0031463: Cul3-RING ubiquitin ligase complex; GO:0031463: Cul3-RING ubiquitin ligase complex; GO:0032465: regulation of cytokinesis; GO:0032465: regulation of cytokinesis; GO:0047485: protein N-terminus binding; GO:0051301: cell division; GO:0097602: cullin family protein binding; GO:0097602: cullin family protein binding	NA
ENSG00000003147	ICA1	0.4749	0.5075	0.8138	0.5378	0.448	0.5402	0.4904	0.2757	0.3557	0.4903	0.6112	0.5276	0.6278	0.7736	0.5206	1.2716	0.7122	0.9471	0.882	0.7558	0.5147	0.716	1.2182	1.0088	1.3863	0.5086	0.9457	0.7993	0.7494	0.6466	0.6967	1.1131	0.8306	1.0453	0.7644	1.3151	1.0034	0.8031	0.3749	0.7658	0.5661	0.5111	0.2312	1.1308	0.3201	0.2119	0.4958	0.6235	0.4148	0.477	61	64	94	65	48	46	51	34	42	56	69	59	70	81	70	165	84	116	102	96	55	81	144	150	194	69	116	90	103	83	81	128	114	123	102	172	110	99	47	95	68	62	31	134	37	23	45	72	54	57	-0.12837	0.555758118	0.89623222	false	0.55277	0.001944581	0.029329943	up	0.90313	2.00909E-06	0.000260128	up	0.67415	0.000263089	0.010576999	up	1.0284	4.08736E-07	0.000202258	up	0.34819	0.0414439	0.541234252	up	7	8113184	8262687	-	protein_coding	islet cell autoantigen 1 [Source:HGNC Symbol%3BAcc:HGNC:5343]	K19863: ICA1; islet cell auto antigen 1	hsa04940: Type I diabetes mellitus - Homo sapiens (human)	GO:0000139: Golgi membrane; GO:0005515: protein binding; GO:0005737: cytoplasm; GO:0005794: Golgi apparatus; GO:0005829: cytosol; GO:0005829: cytosol; GO:0006836: neurotransmitter transport; GO:0019904: protein domain specific binding; GO:0030667: secretory granule membrane; GO:0030672: synaptic vesicle membrane; GO:0043231: intracellular membrane-bounded organelle; GO:0050796: regulation of insulin secretion; GO:0051049: regulation of transport; GO:0070161: anchoring junction; GO:0140090: membrane curvature sensor activity	NA
ENSG00000003249	DBNDD1	1.2143	0.7155	2.7538	1.9359	0.8991	2.2271	0.3823	0.558	1.308	0.6694	1.1921	0.3419	0.1646	0.7303	1.3079	2.3571	0.1686	0.3371	0.3042	1.505	1.5314	0.4055	0.3623	1.5427	0.3825	0.744	0.5236	2.2002	5.4856	0.9889	3.3279	0.4521	1.9053	1.6636	0.5272	0.4677	1.2833	4.4038	0.305	0.6657	2.0498	0.2521	0.1711	0.6711	0.1455	0.7044	0.1179	0.1589	0.1997	0.3968	102	59	208	153	63	124	26	45	101	50	88	25	12	50	115	200	13	27	23	125	107	30	28	150	35	66	42	162	493	83	253	34	171	128	46	40	92	355	25	54	161	20	15	52	11	50	7	12	17	31	1.04587	0.014485406	0.591330264	up	1.62319	3.31759E-05	0.002623215	up	0.31652	0.422343007	0.651898196	false	0.57015	0.186308673	0.501634174	false	-0.73149	0.083551541	0.309857614	false	-1.30543	0.00132982	0.163832972	down	16	90004871	90019890	-	protein_coding	dysbindin domain containing 1 [Source:HGNC Symbol%3BAcc:HGNC:28455]	NA	NA	GO:0005737: cytoplasm; GO:0006469: negative regulation of protein kinase activity	NA
ENSG00000003509	NDUFAF7	5.9345	6.2678	5.3725	7.2148	5.6416	5.4662	5.7743	6.9843	6.5919	6.1942	4.7389	4.76	4.4864	7.2936	6.3955	5.0196	5.0461	3.6692	3.6662	4.9701	5.6327	7.318	5.1934	5.4868	4.3294	5.1067	5.1027	5.7489	5.0213	5.3141	4.5555	4.6521	4.6968	4.342	8.058	4.8778	5.3799	5.7066	6.4976	5.9947	6.1907	5.6667	7.542	4.8307	8.3765	7.5405	7.6323	5.6174	5.6806	6.3913	570	591	464	652	452	348	449	644	582	529	400	398	374	571	643	487	445	336	317	472	450	619	459	610	453	518	468	484	516	510	396	400	482	382	804	477	441	526	609	556	556	514	756	428	724	612	518	485	553	571	-0.13943	0.297541333	0.811645936	false	-0.21142	0.076109091	0.259649499	false	-0.34967	0.002707868	0.027828291	down	-0.07913	0.527762196	0.798438704	false	-0.2134	0.05728685	0.254340053	false	-0.13965	0.218411496	0.806798072	false	2	37231631	37253403	+	protein_coding	NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol%3BAcc:HGNC:28816]	K18164: NDUFAF7; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	hsa04714: Thermogenesis - Homo sapiens (human)	GO:0005515: protein binding; GO:0005615: extracellular space; GO:0005739: mitochondrion; GO:0005739: mitochondrion; GO:0005759: mitochondrial matrix; GO:0008168: methyltransferase activity; GO:0019899: enzyme binding; GO:0019918: peptidyl-arginine methylation, to symmetrical-dimethyl arginine; GO:0032981: mitochondrial respiratory chain complex I assembly; GO:0032981: mitochondrial respiratory chain complex I assembly; GO:0035243: protein-arginine omega-N symmetric methyltransferase activity; GO:0035243: protein-arginine omega-N symmetric methyltransferase activity	NA
ENSG00000003756	RBM5	23.5258	23.3921	23.2982	28.6319	22.3955	24.5848	23.4652	26.1156	26.0961	23.4203	22.4644	16.0756	25.0293	29.8131	29.1122	24.6312	27.5619	21.1071	15.9125	21.5032	27.6307	23.5466	21.3669	21.7516	18.1626	21.1434	20.4014	29.6406	23.0626	19.3206	19.4694	18.9329	20.9503	18.6237	20.0995	21.4414	21.6355	25.6276	24.4472	24.4122	20.5162	23.5668	21.9797	20.3034	25.7353	29.4654	24.1627	21.272	18.812	25.541	6410	6257	5708	7340	5090	4440	5176	6831	6536	5674	5379	3813	5919	6621	8303	6779	6895	5483	3903	5793	6262	5650	5357	6860	5391	6084	5308	7079	6723	5260	4801	4618	6099	4648	5689	5948	5031	6701	6500	6423	5227	6064	6250	5103	6310	6784	4652	5210	5195	6473	-0.04758	0.55846543	0.897282433	false	-0.08943	0.276008863	0.531622192	false	-0.14802	0.036831623	0.148369232	down	-0.04893	0.634084522	0.852237834	false	-0.1029	0.202717082	0.490223079	false	-0.0594	0.50934773	0.916033053	false	3	50088919	50119021	+	protein_coding	RNA binding motif protein 5 [Source:HGNC Symbol%3BAcc:HGNC:9902]	K13094: RBM5_10; RNA-binding protein 5/10	NA	GO:0000245: spliceosomal complex assembly; GO:0000381: regulation of alternative mRNA splicing, via spliceosome; GO:0000398: mRNA splicing, via spliceosome; GO:0003677: DNA binding; GO:0003723: RNA binding; GO:0003723: RNA binding; GO:0003729: mRNA binding; GO:0005515: protein binding; GO:0005634: nucleus; GO:0005634: nucleus; GO:0005654: nucleoplasm; GO:0005654: nucleoplasm; GO:0005681: spliceosomal complex; GO:0006396: RNA processing; GO:0006915: apoptotic process; GO:0008285: negative regulation of cell population proliferation; GO:0043065: positive regulation of apoptotic process; GO:0043065: positive regulation of apoptotic process; GO:0046872: metal ion binding	NA
